Car_Name,Brand,Year,Car_Age,Kms_Driven,Fuel_Type,Transmission,Owner,Engine,Power,Efficiency,Seats,Location,Seller_Type,Present_Price,Selling_Price
Punch,Tata,2021,3,32790,Petrol,Manual,2,1199,86.8,20.6,5,Chennai,Individual,7.24,4.87
Indica,Tata,2008,16,66257,CNG,Manual,0,1366,70.1,29.4,5,Chennai,Individual,5.31,2.12
Altroz,Tata,2023,1,15706,Petrol,Automatic,2,1493,97.0,18.8,5,Ahmedabad,Dealer,7.87,6.12
Punch,Tata,2021,3,55036,Petrol,Manual,1,1199,89.2,14.3,5,Mumbai,Individual,8.47,6.05
Punch,Tata,2024,0,4929,Petrol,Automatic,1,1199,86.9,18.0,5,Delhi,Dealer,8.22,7.4
Punch,Tata,2022,2,10214,Petrol,Manual,0,1199,86.3,18.3,5,Hyderabad,Dealer,8.24,7.42
Nexon,Tata,2022,2,22339,Petrol,Automatic,1,1304,124.5,20.9,5,Bangalore,Individual,9.34,7.71
Punch,Tata,2022,2,39851,Petrol,Manual,2,1199,87.8,15.6,5,Ahmedabad,Dealer,8.0,5.59
Nexon EV,Tata,2023,1,13394,Electric,Automatic,1,0,148.4,202.5,5,Chennai,Dealer,14.17,12.72
Safari,Tata,2024,0,3956,Diesel,Automatic,0,1956,168.0,26.6,7,Mumbai,Dealer,16.86,15.17
Nexon,Tata,2024,0,13209,Diesel,Automatic,2,1355,128.7,26.4,5,Hyderabad,Individual,12.38,10.79
Altroz,Tata,2021,3,45280,Diesel,Automatic,1,1456,98.9,27.5,5,Hyderabad,Dealer,8.2,6.09
Tiago,Tata,2020,4,61826,CNG,Manual,2,1199,87.6,23.8,5,Pune,Dealer,6.93,4.25
Nexon,Tata,2021,3,68359,Diesel,Manual,0,1441,129.8,21.2,5,Bangalore,Dealer,12.28,9.58
Tigor,Tata,2022,2,34731,Petrol,Automatic,1,1199,87.9,19.4,5,Ahmedabad,Individual,9.65,7.7
Nexon EV,Tata,2023,1,17451,Electric,Automatic,0,0,137.2,302.7,5,Ahmedabad,Individual,14.72,13.25
Punch,Tata,2023,1,26659,Petrol,Manual,0,1199,91.7,16.6,5,Mumbai,Individual,7.89,7.1
Altroz,Tata,2021,3,21012,Diesel,Automatic,0,1496,96.0,27.0,5,Mumbai,Individual,8.7,7.24
Harrier,Tata,2019,5,31485,Diesel,Automatic,1,1956,172.7,25.9,5,Mumbai,Individual,18.82,12.78
Punch,Tata,2023,1,30672,Petrol,Manual,1,1199,91.2,14.1,5,Pune,Dealer,10.0,8.44
Altroz,Tata,2024,0,6686,Diesel,Manual,1,1319,103.0,21.4,5,Chennai,Dealer,9.14,8.23
Tiago,Tata,2024,0,3381,CNG,Manual,1,1199,86.3,29.6,5,Hyderabad,Individual,5.11,4.55
Nexon,Tata,2021,3,38770,Diesel,Automatic,0,1384,120.5,25.0,5,Pune,Individual,8.19,6.96
Tigor,Tata,2019,5,52011,Petrol,Manual,2,1199,87.8,15.7,5,Delhi,Individual,9.05,4.99
Safari,Tata,2023,1,25118,Diesel,Automatic,2,1956,170.6,26.8,7,Hyderabad,Dealer,16.57,13.22
Nexon,Tata,2021,3,15931,Petrol,Automatic,1,1208,123.3,18.3,5,Delhi,Individual,9.63,7.37
Altroz,Tata,2022,2,48820,Diesel,Automatic,0,1325,92.3,24.1,5,Delhi,Individual,11.15,9.72
Harrier,Tata,2024,0,11987,Diesel,Automatic,0,1956,169.6,23.1,5,Hyderabad,Individual,15.84,14.26
Harrier,Tata,2023,1,7777,Diesel,Automatic,1,1956,167.9,25.9,5,Bangalore,Individual,14.37,12.93
Tiago,Tata,2019,5,39486,Petrol,Automatic,0,1199,86.7,14.8,5,Pune,Dealer,8.02,5.44
Nexon,Tata,2017,7,62444,Petrol,Automatic,2,1359,118.7,19.2,5,Delhi,Dealer,11.24,5.51
Safari,Tata,2024,0,10601,Diesel,Manual,2,1956,173.8,19.1,7,Delhi,Individual,17.43,14.86
Nexon,Tata,2019,5,40366,Petrol,Automatic,2,1394,121.8,21.2,5,Ahmedabad,Dealer,14.06,8.35
Nexon,Tata,2022,2,37615,Diesel,Automatic,2,1322,125.2,20.0,5,Ahmedabad,Dealer,10.1,7.4
Punch,Tata,2021,3,51103,Petrol,Manual,1,1199,87.3,16.1,5,Bangalore,Dealer,6.52,4.55
Nexon,Tata,2022,2,27786,Petrol,Automatic,1,1421,129.8,15.9,5,Mumbai,Dealer,11.14,9.12
Indica,Tata,2016,8,65390,Diesel,Manual,0,1257,71.9,23.9,5,Mumbai,Dealer,3.95,2.05
Tiago,Tata,2016,8,111281,Petrol,Manual,0,1199,87.1,15.1,5,Mumbai,Individual,6.87,3.33
Harrier,Tata,2020,4,83187,Diesel,Manual,3,1956,168.1,18.4,5,Ahmedabad,Dealer,16.81,9.26
Nexon EV,Tata,2024,0,14602,Electric,Automatic,2,0,133.4,320.2,5,Hyderabad,Dealer,18.81,16.49
Altroz,Tata,2023,1,9556,Diesel,Manual,0,1454,99.3,23.5,5,Hyderabad,Dealer,10.92,9.83
Nexon EV,Tata,2023,1,31652,Electric,Automatic,0,0,137.4,363.6,5,Chennai,Dealer,17.08,15.37
Tiago,Tata,2021,3,37688,CNG,Automatic,1,1199,84.5,29.0,5,Delhi,Dealer,5.27,3.93
Punch,Tata,2023,1,20183,Petrol,Automatic,1,1199,89.1,19.2,5,Delhi,Individual,8.67,7.45
Nexon EV,Tata,2020,4,25112,Electric,Automatic,2,0,130.7,367.5,5,Chennai,Dealer,19.72,13.08
Tigor,Tata,2021,3,12380,Petrol,Automatic,0,1199,86.0,15.4,5,Pune,Individual,7.39,6.33
Safari,Tata,2023,1,16554,Diesel,Automatic,0,1956,171.8,20.8,7,Ahmedabad,Dealer,19.58,17.62
Safari,Tata,2022,2,12670,Diesel,Automatic,1,1956,169.6,23.6,7,Hyderabad,Dealer,23.76,19.81
Tigor,Tata,2020,4,50404,CNG,Manual,3,1199,87.6,26.0,5,Delhi,Individual,6.29,3.44
Nexon EV,Tata,2023,1,26346,Electric,Automatic,1,0,131.0,321.0,5,Pune,Individual,19.66,17.16
Punch,Tata,2022,2,9361,Petrol,Manual,0,1199,86.9,16.1,5,Bangalore,Individual,6.8,6.09
Tiago,Tata,2022,2,29259,CNG,Manual,1,1199,83.9,28.4,5,Ahmedabad,Individual,6.7,5.25
Nexon,Tata,2021,3,16237,Diesel,Manual,0,1384,124.0,24.1,5,Hyderabad,Individual,10.24,8.85
Punch,Tata,2022,2,21177,Petrol,Manual,0,1199,91.5,14.4,5,Delhi,Dealer,9.03,7.88
Nexon EV,Tata,2023,1,26582,Electric,Automatic,0,0,138.9,226.6,5,Ahmedabad,Dealer,15.02,13.52
Tigor,Tata,2020,4,49602,CNG,Manual,1,1199,87.5,24.5,5,Mumbai,Dealer,7.08,4.64
Nexon,Tata,2020,4,53006,Diesel,Automatic,1,1322,131.4,27.6,5,Mumbai,Individual,12.76,9.03
Nexon EV,Tata,2020,4,27083,Electric,Automatic,0,0,143.9,387.2,5,Ahmedabad,Individual,19.82,16.23
Tigor,Tata,2021,3,40818,CNG,Manual,2,1199,86.7,27.4,5,Pune,Dealer,6.8,4.36
Tigor,Tata,2023,1,22625,CNG,Automatic,1,1199,86.8,28.7,5,Mumbai,Individual,7.35,6.2
Indica,Tata,2017,7,112750,Petrol,Manual,1,1303,66.2,16.3,5,Pune,Dealer,5.54,2.72
Indica,Tata,2016,8,38676,Diesel,Manual,3,1390,76.8,22.1,5,Mumbai,Dealer,4.31,1.79
Nexon EV,Tata,2024,0,12851,Electric,Automatic,2,0,137.7,243.8,5,Delhi,Dealer,17.23,15.51
Safari,Tata,2023,1,15776,Diesel,Automatic,1,1956,166.4,27.2,7,Chennai,Dealer,21.31,19.18
Nexon,Tata,2021,3,15559,Petrol,Manual,0,1296,118.9,14.9,5,Chennai,Individual,14.55,12.04
Nano,Tata,2014,10,41953,Petrol,Manual,0,765,37.7,18.6,4,Delhi,Dealer,2.7,1.11
Nexon EV,Tata,2022,2,36085,Electric,Automatic,3,0,137.0,373.8,5,Bangalore,Dealer,15.99,11.27
Tigor,Tata,2019,5,92588,Petrol,Automatic,1,1199,87.7,19.2,5,Pune,Individual,6.79,4.02
Nexon EV,Tata,2020,4,66719,Electric,Automatic,1,0,129.6,348.1,5,Hyderabad,Individual,16.16,11.2
Nexon,Tata,2021,3,23379,Diesel,Automatic,0,1316,129.6,20.4,5,Bangalore,Dealer,10.02,8.64
Nexon EV,Tata,2021,3,50225,Electric,Automatic,2,0,137.7,375.2,5,Pune,Dealer,14.92,10.18
Punch,Tata,2022,2,44699,Petrol,Automatic,0,1199,86.7,20.5,5,Pune,Individual,7.58,6.44
Tiago,Tata,2023,1,9391,Petrol,Manual,2,1199,88.5,21.0,5,Ahmedabad,Individual,7.5,5.99
Nexon,Tata,2021,3,33523,Diesel,Manual,1,1362,123.6,23.8,5,Chennai,Dealer,8.45,6.39
Punch,Tata,2021,3,60478,Petrol,Automatic,3,1199,86.5,14.7,5,Chennai,Individual,10.38,6.0
Nexon EV,Tata,2022,2,38752,Electric,Automatic,2,0,140.3,289.3,5,Hyderabad,Dealer,15.61,11.72
Nexon,Tata,2024,0,4856,Diesel,Manual,2,1248,122.1,26.5,5,Bangalore,Individual,10.51,8.83
Punch,Tata,2022,2,46264,Petrol,Automatic,1,1199,86.9,21.1,5,Bangalore,Individual,10.21,8.07
Nexon EV,Tata,2023,1,27761,Electric,Automatic,3,0,150.1,338.5,5,Hyderabad,Dealer,14.43,10.72
Tiago,Tata,2021,3,26394,Petrol,Manual,1,1199,86.8,20.9,5,Delhi,Dealer,8.07,5.91
Harrier,Tata,2022,2,40400,Diesel,Automatic,0,1956,170.6,24.4,5,Delhi,Individual,14.26,12.83
Tiago,Tata,2022,2,40984,CNG,Automatic,1,1199,87.3,26.5,5,Hyderabad,Dealer,6.7,5.31
Nexon EV,Tata,2023,1,4282,Electric,Automatic,1,0,137.3,248.3,5,Bangalore,Individual,17.25,15.53
Altroz,Tata,2024,0,12994,Diesel,Manual,3,1412,94.8,28.0,5,Mumbai,Dealer,11.28,8.72
Punch,Tata,2024,0,14752,Petrol,Automatic,1,1199,87.1,21.9,5,Mumbai,Dealer,7.83,7.05
Tiago,Tata,2020,4,28636,Petrol,Automatic,1,1199,87.7,15.4,5,Delhi,Individual,5.37,3.7
Nexon,Tata,2019,5,60264,Diesel,Automatic,1,1210,129.2,27.4,5,Chennai,Dealer,12.64,7.99
Nexon,Tata,2018,6,44714,Petrol,Manual,2,1476,126.9,17.2,5,Bangalore,Individual,14.88,7.82
Altroz,Tata,2023,1,11860,Petrol,Manual,0,1210,98.6,20.6,5,Bangalore,Dealer,9.29,8.36
Punch,Tata,2022,2,22307,Petrol,Automatic,0,1199,85.9,19.7,5,Pune,Dealer,10.1,8.63
Punch,Tata,2024,0,4204,Petrol,Manual,0,1199,90.1,18.8,5,Bangalore,Individual,7.16,6.44
Nexon EV,Tata,2020,4,62298,Electric,Automatic,1,0,135.0,373.6,5,Delhi,Dealer,19.31,13.24
Harrier,Tata,2020,4,19595,Diesel,Manual,1,1956,169.0,21.6,5,Bangalore,Dealer,14.43,10.09
Tigor,Tata,2023,1,29895,Petrol,Manual,2,1199,88.0,19.8,5,Pune,Individual,9.6,7.12
Tigor,Tata,2023,1,15052,CNG,Automatic,0,1199,87.5,23.7,5,Mumbai,Dealer,9.52,8.57
Nexon,Tata,2020,4,80950,Diesel,Manual,3,1401,129.3,23.0,5,Bangalore,Individual,9.96,5.5
Tiago,Tata,2017,7,140767,Petrol,Manual,0,1199,87.7,21.7,5,Mumbai,Dealer,5.26,2.57
Nexon EV,Tata,2024,0,5373,Electric,Automatic,2,0,137.9,387.5,5,Hyderabad,Individual,15.86,13.9
Nexon,Tata,2023,1,12898,Diesel,Manual,1,1450,129.8,21.6,5,Mumbai,Individual,12.21,10.99
Nexon,Tata,2020,4,74071,Petrol,Manual,1,1437,117.8,19.6,5,Hyderabad,Individual,13.73,8.79
Nexon,Tata,2017,7,72586,Petrol,Automatic,2,1474,132.5,20.2,5,Hyderabad,Dealer,12.97,6.24
Punch,Tata,2021,3,54056,Petrol,Manual,2,1199,90.2,15.0,5,Delhi,Dealer,9.41,6.18
Tiago,Tata,2018,6,69408,CNG,Manual,1,1199,87.7,25.5,5,Chennai,Individual,7.77,4.26
Punch,Tata,2023,1,15948,Petrol,Automatic,1,1199,90.1,14.3,5,Chennai,Dealer,9.66,8.19
Nexon EV,Tata,2022,2,36190,Electric,Automatic,0,0,130.8,364.5,5,Mumbai,Dealer,17.05,15.24
Nexon EV,Tata,2022,2,34042,Electric,Automatic,1,0,144.1,333.3,5,Ahmedabad,Dealer,14.18,11.99
Indica,Tata,2015,9,58932,Diesel,Manual,3,1305,76.4,20.7,5,Mumbai,Dealer,4.45,1.78
Tiago,Tata,2019,5,66892,CNG,Manual,1,1199,84.9,25.1,5,Ahmedabad,Dealer,5.58,3.41
Safari,Tata,2021,3,44818,Diesel,Manual,0,1956,169.6,27.4,6,Bangalore,Individual,24.4,20.22
Altroz,Tata,2021,3,20844,Diesel,Automatic,1,1463,96.5,23.7,5,Hyderabad,Dealer,8.38,6.61
Punch,Tata,2024,0,12542,Petrol,Manual,3,1199,90.4,16.8,5,Delhi,Dealer,6.51,4.93
Harrier,Tata,2024,0,11253,Diesel,Manual,1,1956,172.0,20.8,5,Pune,Individual,15.31,13.78
Nexon EV,Tata,2021,3,26964,Electric,Automatic,2,0,136.6,252.8,5,Bangalore,Dealer,19.48,13.95
Tiago,Tata,2019,5,33973,CNG,Automatic,2,1199,87.9,26.2,5,Mumbai,Dealer,6.68,4.03
Tiago,Tata,2016,8,111418,Petrol,Automatic,3,1199,88.6,16.2,5,Pune,Individual,8.17,3.27
Tiago,Tata,2022,2,18842,CNG,Automatic,3,1199,84.4,24.0,5,Chennai,Dealer,6.97,4.56
Nexon,Tata,2023,1,30518,Diesel,Manual,2,1489,121.9,24.1,5,Ahmedabad,Dealer,14.42,11.24
Nexon EV,Tata,2021,3,34237,Electric,Automatic,1,0,146.0,312.8,5,Delhi,Dealer,18.43,14.44
Tiago,Tata,2021,3,22172,Petrol,Manual,0,1199,89.9,21.9,5,Delhi,Dealer,5.36,4.34
Nexon,Tata,2022,2,38562,Diesel,Automatic,0,1205,128.1,22.6,5,Delhi,Dealer,11.79,10.49
Safari,Tata,2024,0,13884,Diesel,Automatic,1,1956,170.8,20.8,6,Ahmedabad,Individual,22.28,20.05
Nexon,Tata,2018,6,27218,Diesel,Manual,2,1297,124.7,24.4,5,Chennai,Individual,8.37,4.78
Harrier,Tata,2020,4,69268,Diesel,Automatic,0,1956,173.0,22.6,5,Chennai,Individual,14.85,10.98
Punch,Tata,2022,2,20596,Petrol,Manual,2,1199,88.7,20.9,5,Chennai,Individual,7.16,5.22
Altroz,Tata,2022,2,32749,Diesel,Automatic,0,1465,101.7,27.1,5,Delhi,Individual,8.77,7.63
Tiago,Tata,2024,0,6707,Petrol,Automatic,2,1199,86.2,19.7,5,Mumbai,Dealer,6.76,5.67
Tigor,Tata,2017,7,76958,Petrol,Manual,2,1199,87.1,18.6,5,Delhi,Dealer,6.94,3.2
Nano,Tata,2016,8,139185,Petrol,Manual,1,713,38.5,16.2,4,Ahmedabad,Dealer,3.26,1.34
Punch,Tata,2024,0,8125,Petrol,Manual,2,1199,86.3,16.2,5,Chennai,Individual,8.66,7.05
Altroz,Tata,2023,1,7559,Diesel,Manual,1,1296,104.7,22.4,5,Chennai,Dealer,8.13,7.14
Altroz,Tata,2024,0,14728,Diesel,Manual,0,1382,93.8,23.5,5,Bangalore,Dealer,11.2,10.08
Nexon,Tata,2019,5,97177,Petrol,Manual,1,1430,123.6,21.9,5,Chennai,Dealer,13.47,7.6
Nexon EV,Tata,2021,3,47136,Electric,Automatic,0,0,135.9,222.4,5,Hyderabad,Dealer,19.46,16.33
Altroz,Tata,2020,4,73771,Petrol,Manual,1,1429,99.7,21.1,5,Hyderabad,Dealer,7.9,4.95
Altroz,Tata,2022,2,32059,Petrol,Manual,2,1407,89.4,18.3,5,Hyderabad,Individual,8.44,5.93
Altroz,Tata,2023,1,32664,Petrol,Manual,0,1212,106.2,16.2,5,Delhi,Dealer,8.8,7.85
Nexon EV,Tata,2023,1,18647,Electric,Automatic,1,0,135.7,371.3,5,Bangalore,Individual,17.52,15.77
Nexon,Tata,2019,5,21241,Diesel,Automatic,1,1429,132.9,26.6,5,Bangalore,Dealer,11.61,7.86
Altroz,Tata,2021,3,40509,Petrol,Manual,1,1249,102.2,15.4,5,Bangalore,Dealer,7.43,5.28
Punch,Tata,2023,1,27250,Petrol,Manual,0,1199,88.3,16.5,5,Hyderabad,Individual,10.23,9.21
Tiago,Tata,2024,0,2398,CNG,Manual,1,1199,91.2,25.2,5,Mumbai,Individual,8.0,7.17
Nexon EV,Tata,2023,1,16884,Electric,Automatic,1,0,130.8,348.1,5,Hyderabad,Dealer,18.12,16.11
Tiago,Tata,2019,5,95932,CNG,Automatic,0,1199,87.3,24.1,5,Delhi,Dealer,6.36,4.16
Nexon EV,Tata,2022,2,44880,Electric,Automatic,2,0,133.5,320.6,5,Pune,Dealer,17.98,13.8
Safari,Tata,2024,0,3846,Diesel,Automatic,2,1956,172.5,18.6,7,Pune,Individual,19.45,17.42
Tigor,Tata,2019,5,53270,Petrol,Manual,0,1199,84.5,21.1,5,Pune,Individual,9.97,6.62
Nexon EV,Tata,2023,1,29843,Electric,Automatic,3,0,142.8,314.1,5,Mumbai,Dealer,18.73,13.55
Tiago,Tata,2020,4,46630,Petrol,Manual,0,1199,85.3,19.7,5,Hyderabad,Individual,5.31,3.97
Altroz,Tata,2024,0,8398,Petrol,Manual,1,1389,103.9,21.1,5,Pune,Dealer,7.22,6.5
Tiago,Tata,2024,0,7052,CNG,Manual,0,1199,87.8,24.2,5,Chennai,Dealer,6.88,6.19
Nexon EV,Tata,2021,3,54794,Electric,Automatic,1,0,132.5,391.2,5,Pune,Individual,15.69,12.08
Nexon EV,Tata,2023,1,24587,Electric,Automatic,0,0,133.0,367.5,5,Bangalore,Dealer,18.62,16.76
Harrier,Tata,2022,2,34284,Diesel,Automatic,2,1956,174.0,21.5,5,Pune,Dealer,17.3,13.09
Altroz,Tata,2020,4,62824,Diesel,Manual,0,1347,102.2,19.9,5,Ahmedabad,Dealer,8.93,6.59
Punch,Tata,2023,1,23350,Petrol,Automatic,0,1199,88.7,21.0,5,Ahmedabad,Dealer,9.1,8.19
Punch,Tata,2022,2,39341,Petrol,Manual,1,1199,88.3,20.8,5,Hyderabad,Dealer,10.38,7.92
Nexon,Tata,2017,7,36952,Diesel,Automatic,2,1445,130.1,24.5,5,Ahmedabad,Dealer,12.51,6.32
Tiago,Tata,2024,0,2660,Petrol,Automatic,1,1199,87.2,17.0,5,Pune,Individual,5.96,5.36
Tigor,Tata,2021,3,30901,CNG,Manual,1,1199,89.0,24.7,5,Ahmedabad,Dealer,6.56,4.83
Nexon EV,Tata,2021,3,25504,Electric,Automatic,1,0,141.5,343.7,5,Hyderabad,Individual,19.85,16.22
Nexon,Tata,2020,4,32791,Diesel,Manual,2,1270,130.2,19.0,5,Mumbai,Dealer,12.43,8.04
Altroz,Tata,2022,2,44185,Petrol,Manual,1,1339,110.4,14.1,5,Pune,Individual,8.64,6.8
Nano,Tata,2008,16,172123,Petrol,Manual,2,741,38.3,14.2,4,Chennai,Individual,2.42,0.97
Punch,Tata,2022,2,42690,Petrol,Manual,0,1199,86.8,14.2,5,Delhi,Individual,8.34,6.91
Tigor,Tata,2023,1,15747,Petrol,Automatic,2,1199,89.5,16.7,5,Pune,Individual,9.43,7.25
Nexon,Tata,2018,6,74147,Diesel,Manual,0,1199,126.8,25.7,5,Bangalore,Dealer,9.74,6.05
Nano,Tata,2012,12,69979,Petrol,Manual,0,668,37.6,16.6,4,Mumbai,Individual,2.25,0.9
Altroz,Tata,2022,2,24329,Petrol,Manual,1,1361,94.7,14.2,5,Mumbai,Dealer,9.72,7.53
Harrier,Tata,2019,5,97891,Diesel,Manual,1,1956,172.8,26.6,5,Mumbai,Dealer,14.06,8.23
Nexon,Tata,2020,4,64046,Diesel,Manual,0,1261,127.8,20.9,5,Pune,Individual,9.11,6.69
Nano,Tata,2012,12,137863,Petrol,Manual,1,799,37.7,21.1,4,Delhi,Individual,3.23,1.29
Tigor,Tata,2024,0,7905,CNG,Automatic,1,1199,87.4,23.1,5,Mumbai,Dealer,9.89,8.9
Safari,Tata,2024,0,3445,Diesel,Automatic,1,1956,169.6,23.4,7,Delhi,Individual,23.24,20.92
Punch,Tata,2022,2,37984,Petrol,Automatic,1,1199,86.0,14.8,5,Hyderabad,Individual,7.02,5.47
Tigor,Tata,2017,7,125126,Petrol,Manual,1,1199,89.8,15.7,5,Pune,Dealer,6.17,2.85
Nexon EV,Tata,2020,4,69133,Electric,Automatic,1,0,134.9,293.7,5,Ahmedabad,Individual,18.06,12.2
Tiago,Tata,2023,1,5510,Petrol,Manual,0,1199,89.3,15.9,5,Hyderabad,Dealer,7.78,7.0
Nexon,Tata,2017,7,108318,Petrol,Manual,0,1222,119.0,19.7,5,Mumbai,Dealer,11.13,5.81
Harrier,Tata,2023,1,21051,Diesel,Manual,2,1956,169.1,22.4,5,Hyderabad,Dealer,16.14,12.8
Altroz,Tata,2023,1,28138,Diesel,Automatic,1,1340,94.8,19.1,5,Chennai,Dealer,7.56,6.52
Tigor,Tata,2022,2,31365,CNG,Automatic,0,1199,88.6,26.3,5,Bangalore,Individual,6.64,5.78
Punch,Tata,2021,3,51684,Petrol,Automatic,2,1199,88.5,16.5,5,Chennai,Individual,9.55,6.41
Indica,Tata,2020,4,46950,Petrol,Manual,0,1237,74.0,16.5,5,Mumbai,Dealer,5.96,4.24
Nexon EV,Tata,2021,3,16432,Electric,Automatic,2,0,131.1,278.1,5,Delhi,Individual,18.16,13.22
Nexon EV,Tata,2023,1,4988,Electric,Automatic,1,0,142.5,340.4,5,Mumbai,Individual,17.26,15.53
Punch,Tata,2021,3,29103,Petrol,Automatic,1,1199,86.0,18.0,5,Bangalore,Individual,10.44,7.83
Nexon EV,Tata,2021,3,50519,Electric,Automatic,1,0,125.1,253.9,5,Ahmedabad,Dealer,14.8,11.41
Nexon,Tata,2019,5,81108,Diesel,Automatic,1,1348,125.2,20.5,5,Delhi,Dealer,9.46,5.98
Tigor,Tata,2021,3,38845,Petrol,Manual,0,1199,88.7,18.4,5,Delhi,Dealer,7.85,6.33
Harrier,Tata,2021,3,59588,Diesel,Manual,1,1956,169.5,21.8,5,Bangalore,Dealer,20.82,14.72
Nexon,Tata,2019,5,34238,Petrol,Automatic,2,1422,127.6,16.1,5,Ahmedabad,Dealer,10.8,6.31
Tiago,Tata,2020,4,45082,Petrol,Automatic,0,1199,87.9,14.9,5,Delhi,Dealer,5.82,4.47
Nexon,Tata,2020,4,38635,Diesel,Manual,1,1398,121.6,26.8,5,Hyderabad,Dealer,14.82,10.11
Altroz,Tata,2024,0,7947,Diesel,Automatic,2,1363,90.5,23.1,5,Mumbai,Individual,10.42,9.19
Nexon EV,Tata,2024,0,13858,Electric,Automatic,0,0,134.8,387.5,5,Chennai,Individual,18.87,16.98
Nexon EV,Tata,2021,3,68588,Electric,Automatic,2,0,142.7,375.7,5,Delhi,Dealer,17.94,11.93
Harrier,Tata,2019,5,52306,Diesel,Automatic,1,1956,167.4,21.4,5,Ahmedabad,Dealer,16.2,10.6
Nexon,Tata,2023,1,15253,Petrol,Manual,1,1259,121.7,20.7,5,Bangalore,Individual,12.02,10.16
Nexon EV,Tata,2020,4,83816,Electric,Automatic,0,0,140.2,290.1,5,Pune,Dealer,18.84,13.77
Nexon EV,Tata,2024,0,8756,Electric,Automatic,0,0,128.2,306.7,5,Delhi,Dealer,18.21,16.39
Altroz,Tata,2024,0,2785,Petrol,Manual,1,1491,110.0,15.9,5,Pune,Individual,10.28,9.25
Punch,Tata,2023,1,25445,Petrol,Manual,2,1199,86.9,21.6,5,Chennai,Dealer,9.31,7.27
Punch,Tata,2023,1,29851,Petrol,Manual,2,1199,88.8,19.8,5,Bangalore,Dealer,8.6,6.59
Punch,Tata,2021,3,41935,Petrol,Automatic,0,1199,85.2,20.4,5,Hyderabad,Dealer,7.24,5.95
Tigor,Tata,2024,0,7400,CNG,Manual,1,1199,88.6,23.3,5,Hyderabad,Dealer,9.76,8.78
Tigor,Tata,2023,1,18128,CNG,Manual,2,1199,85.2,23.5,5,Pune,Dealer,9.06,7.11
Harrier,Tata,2022,2,29226,Diesel,Manual,1,1956,167.3,23.3,5,Hyderabad,Dealer,16.34,13.33
Tiago,Tata,2021,3,39434,CNG,Manual,1,1199,88.4,25.7,5,Mumbai,Dealer,5.49,4.06
Harrier,Tata,2024,0,12546,Diesel,Automatic,1,1956,166.3,24.5,5,Bangalore,Dealer,17.19,15.47
Punch,Tata,2021,3,46032,Petrol,Manual,1,1199,88.2,14.1,5,Mumbai,Dealer,8.31,6.14
Nano,Tata,2011,13,144476,Petrol,Manual,1,703,38.0,18.4,4,Bangalore,Dealer,3.45,1.38
Altroz,Tata,2024,0,10988,Diesel,Automatic,0,1264,92.4,23.4,5,Bangalore,Dealer,7.85,7.06
Harrier,Tata,2020,4,38531,Diesel,Automatic,1,1956,169.2,25.7,5,Ahmedabad,Dealer,19.07,13.79
Harrier,Tata,2021,3,26744,Diesel,Automatic,1,1956,166.7,20.4,5,Hyderabad,Dealer,18.82,14.73
Safari,Tata,2021,3,30492,Diesel,Manual,0,1956,166.8,26.4,7,Bangalore,Individual,23.8,19.98
Tigor,Tata,2024,0,7429,CNG,Manual,2,1199,88.7,25.4,5,Delhi,Dealer,7.61,6.19
Altroz,Tata,2020,4,51506,Petrol,Manual,0,1309,89.8,14.9,5,Hyderabad,Dealer,9.84,6.96
Tiago,Tata,2020,4,41910,CNG,Automatic,1,1199,88.3,27.5,5,Mumbai,Individual,7.84,5.29
Harrier,Tata,2021,3,54008,Diesel,Manual,1,1956,168.8,23.5,5,Ahmedabad,Individual,17.3,12.76
Tigor,Tata,2020,4,63665,CNG,Automatic,0,1199,85.4,26.5,5,Chennai,Individual,9.19,6.79
Nexon EV,Tata,2022,2,38945,Electric,Automatic,1,0,148.1,301.5,5,Chennai,Dealer,15.89,12.79
Nano,Tata,2010,14,106698,Petrol,Manual,2,679,36.9,18.5,4,Delhi,Dealer,2.91,1.16
Harrier,Tata,2022,2,22926,Diesel,Automatic,2,1956,171.3,22.0,5,Ahmedabad,Dealer,21.27,15.74
Safari,Tata,2023,1,14997,Diesel,Manual,1,1956,174.3,26.8,6,Delhi,Individual,21.3,18.35
Tigor,Tata,2024,0,10862,Petrol,Manual,2,1199,89.9,21.1,5,Chennai,Individual,9.77,8.26
Nexon,Tata,2019,5,38620,Petrol,Manual,0,1394,125.8,18.3,5,Pune,Dealer,9.99,6.87
Nexon EV,Tata,2023,1,24494,Electric,Automatic,1,0,142.1,294.2,5,Mumbai,Dealer,15.01,13.17
Harrier,Tata,2020,4,17144,Diesel,Manual,3,1956,170.7,27.7,5,Chennai,Individual,15.66,9.26
Nexon,Tata,2021,3,35013,Petrol,Automatic,0,1278,118.5,18.3,5,Ahmedabad,Dealer,13.93,11.54
Safari,Tata,2024,0,3616,Diesel,Manual,1,1956,165.0,21.2,6,Delhi,Dealer,17.03,15.33
Nexon EV,Tata,2020,4,36057,Electric,Automatic,2,0,136.0,343.2,5,Chennai,Individual,17.84,12.21
Altroz,Tata,2020,4,24985,Petrol,Manual,2,1235,106.8,15.8,5,Mumbai,Dealer,10.9,6.79
Punch,Tata,2021,3,50502,Petrol,Manual,1,1199,87.3,19.0,5,Bangalore,Dealer,6.65,4.78
